dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL
01/01/2024;A0031;2020;198;88;C;405;198874;912937,21;6815459,99;0;200;54;C;425;200894;911768,17;6817017,42;0;I;2022;1;Permanent horaire;19430;26,946
01/01/2024;A0031;8295;200;54;C;425;200894;911768,17;6817017,42;0;208;88;C;720;209189;914228,53;6824469,58;0;I;2022;1;Permanent horaire;19430;26,946
01/01/2024;A0031;6072;208;88;C;720;209189;914228,53;6824469,58;0;214;54;C;792;215261;914515,94;6830215,42;0;I;2022;1;Permanent horaire;19430;26,946
01/01/2024;A0031;13608;214;54;C;792;215261;914515,94;6830215,42;0;229;54;N;0;228869;912368,45;6843080,44;0;I;2022;1;Permanent horaire;16430;29,304
01/01/2024;A0036;8424;0;68;C;0;20508;1020237,66;6747219,38;0;8;68;C;424;28932;1012306,46;6744472;0;I;2022;1;Permanent horaire;45303;10,908
01/01/2024;A0036;11406;8;68;C;424;28932;1012306,46;6744472;0;19;68;C;830;40338;1001879,64;6741081,1;0;I;2022;1;Permanent horaire;35553;37,837
01/01/2024;A0036;4470;19;68;C;830;40338;1001879,64;6741081,1;0;24;90;C;300;44808;998645,45;6738175,8;0;I;2022;1;Permanent horaire;35553;37,837
01/01/2024;A0036;5820;24;90;C;300;44808;998645,45;6738175,8;0;30;90;C;120;50628;993892,93;6734831;0;I;2022;1;Permanent horaire;35553;37,837
01/01/2024;A0036;3090;30;90;C;120;50628;993892,93;6734831;0;33;90;C;210;53718;991316,54;6733386,25;0;I;2022;1;Permanent horaire;49289;33,72
01/01/2024;A0036;2512;33;90;C;210;53718;991316,54;6733386,25;0;35;90;C;722;56230;989744,61;6731491,32;0;I;2022;1;Permanent horaire;55376;29,801
01/01/2024;A0036;3963;35;90;C;722;56230;989744,61;6731491,32;0;39;90;C;685;60193;989696,56;6727598,8;0;I;2022;1;Permanent horaire;69781;23,349
01/01/2024;A0036;4045;39;90;C;685;60193;989696,56;6727598,8;0;43;90;C;730;64238;990522,17;6723723,63;0;I;2022;1;Permanent horaire;62584;11,171
01/01/2024;A0036;2790;43;90;C;730;64238;990522,17;6723723,63;0;46;25;C;520;67028;990076,53;6720983,94;0;I;2022;1;Permanent horaire;62584;11,171
01/01/2024;A0036;2251;46;25;C;520;67028;990076,53;6720983,94;0;48;25;C;771;69279;988908,57;6719127,86;0;I;2022;1;Permanent horaire;63830;23,64
01/01/2024;A0036;1797;48;25;C;771;69279;988908,57;6719127,86;0;50;25;C;568;71076;987451,59;6718102,5;0;I;2022;1;Permanent horaire;57894;21,01
01/01/2024;A0036;2298;50;25;C;568;71076;987451,59;6718102,5;0;52;25;C;866;73374;986369,68;6716203,5;0;I;2022;1;Permanent horaire;44896;31,441
01/01/2024;A0036;4334;52;25;C;866;73374;986369,68;6716203,5;0;57;25;C;200;77708;983224,08;6713378,56;0;I;2022;1;Permanent horaire;36734;36,638
01/01/2024;A0036;15973;57;25;C;200;77708;983224,08;6713378,56;0;73;25;C;173;93681;969941,68;6707887,08;0;I;2022;1;Permanent horaire;26710;40,639
01/01/2024;A0036;17343;73;25;C;173;93681;969941,68;6707887,08;0;90;25;C;516;111024;954996,89;6702595,18;0;I;2022;1;Permanent horaire;27251;39,396
01/01/2024;A0036;19072;90;25;C;516;111024;954996,89;6702595,18;0;109;25;C;588;130096;938038,48;6697583,16;0;I;2022;1;Permanent horaire;27505;38,455
01/01/2024;A0036;14653;109;25;C;588;130096;938038,48;6697583,16;0;124;25;C;241;144749;925474,5;6690699,46;0;I;2022;1;Permanent horaire;27496;38,788
01/01/2024;A0036;9350;124;25;C;241;144749;925474,5;6690699,46;0;133;25;C;591;154099;918886,63;6685705,36;0;I;2022;1;Permanent horaire;25837;38,243
01/01/2024;A0036;10669;133;25;C;591;154099;918886,63;6685705,36;0;144;25;C;260;164768;910176,82;6680722,02;0;I;2022;1;Permanent horaire;30308;32,423
01/01/2024;A0036;490;144;25;C;260;164768;910176,82;6680722,02;0;144;25;C;750;165258;909673,69;6680732,34;0;I;2022;1;Permanent horaire;30308;32,423
01/01/2024;A0036;540;144;25;C;750;165258;909673,69;6680732,34;0;145;25;C;290;165798;909087,54;6680651,74;0;I;2022;1;Permanent horaire;30308;32,423
01/01/2024;A0036;4325;145;25;C;290;165798;909087,54;6680651,74;0;149;39;C;615;170123;905107,9;6679740,55;0;I;2022;1;Permanent horaire;30308;32,423
01/01/2024;A0036;16606;149;39;C;615;170123;905107,9;6679740,55;0;166;39;C;221;186729;890212,57;6673939,32;0;I;2022;1;Permanent horaire;30539;32,345
01/01/2024;A0036;7399;166;39;C;221;186729;890212,57;6673939,32;0;173;39;C;620;194128;882972,19;6672688,76;0;I;2022;1;Permanent horaire;29704;33,696
01/01/2024;A0036;2040;173;39;C;620;194128;882972,19;6672688,76;0;175;21;C;660;196168;881180,76;6671808,74;0;I;2022;1;Permanent horaire;29704;33,696
01/01/2024;A0036;6800;175;21;C;660;196168;881180,76;6671808,74;0;182;21;C;460;202968;876896,87;6666678,48;0;I;2022;1;Permanent horaire;13799;30,739
01/01/2024;A0036;1110;182;21;C;460;202968;876896,87;6666678,48;0;183;39;C;570;204078;876002,69;6665958,4;0;I;2022;1;Permanent horaire;13799;30,739
01/01/2024;A0036;12328;183;39;C;570;204078;876002,69;6665958,4;0;195;21;C;898;216406;864790,09;6661401,47;0;I;2022;1;Permanent horaire;13799;30,739
01/01/2024;A0036;21002;195;21;C;898;216406;864790,09;6661401,47;0;216;21;C;900;237408;844566,42;6663385,15;0;I;2022;1;Permanent horaire;13656;31,147
01/01/2024;A0039;986;0;21;C;0;0;856871,93;6691226,94;0;0;21;C;986;986;857351,55;6690525,56;0;I;2022;1;Permanent horaire;28475;12,9
01/01/2024;A0039;4513;0;21;C;986;986;857351,55;6690525,56;0;5;21;C;499;5499;861242,91;6688643,4;0;I;2022;1;Permanent horaire;28475;12,9
01/01/2024;A0039;995;5;21;C;499;5499;861242,91;6688643,4;0;6;21;C;494;6494;862156,99;6688227,52;0;I;2022;1;Permanent horaire;14492;9,756
01/01/2024;A0039;15074;6;21;C;494;6494;862156,99;6688227,52;0;21;21;C;568;21568;874420,75;6680578,63;0;I;2022;1;Permanent horaire;22772;13,086
01/01/2024;A0039;11640;21;21;C;568;21568;874420,75;6680578,63;0;33;21;C;208;33208;881188,85;6671800,61;0;I;2022;1;Permanent horaire;20313;14,851
01/01/2024;A0039;1922;33;21;C;208;33208;881188,85;6671800,61;0;35;21;C;130;35130;881874,56;6670070,18;0;I;2022;1;Permanent horaire;26678;27,388
01/01/2024;A0039;5508;35;21;C;130;35130;881874,56;6670070,18;0;40;39;C;638;40638;885025,49;6665890,58;0;I;2022;1;Permanent horaire;26678;27,388
01/01/2024;A0039;28260;40;39;C;638;40638;885025,49;6665890,58;0;68;39;C;898;68898;895847,72;6642321,2;0;I;2022;1;Permanent horaire;24474;30,069
01/01/2024;A0039;9392;68;39;C;898;68898;895847,72;6642321,2;0;78;39;C;290;78290;892354,12;6633835,98;0;I;2022;1;Permanent horaire;21625;38,361
01/01/2024;A0039;15360;78;39;C;290;78290;892354,12;6633835,98;0;93;39;C;650;93650;885261,07;6621192,78;0;I;2022;1;Permanent horaire;21257;38,801
01/01/2024;A0039;15;93;39;C;650;93650;885261,07;6621192,78;0;93;39;C;665;93665;885255,83;6621178,64;0;I;2022;1;Permanent horaire;22558;37,222
01/01/2024;A0039;1350;93;39;C;665;93665;885255,83;6621178,64;0;95;71;C;15;95015;884595,9;6620017,73;0;I;2022;1;Permanent horaire;22558;37,222
01/01/2024;A0039;120;95;71;C;15;95015;884595,9;6620017,73;0;95;71;C;135;95135;884522,76;6619923,63;0;I;2022;1;Permanent horaire;22558;37,222
01/01/2024;A0039;13711;95;71;C;135;95135;884522,76;6619923,63;0;108;71;C;846;108846;878615,65;6607828,21;0;I;2022;1;Permanent horaire;22558;37,222
01/01/2024;A0039;5251;108;71;C;846;108846;878615,65;6607828,21;0;114;71;C;97;114097;877297,36;6602972,7;0;I;2022;1;Permanent horaire;23227;36,411
01/01/2024;A0039;7114;114;71;C;97;114097;877297,36;6602972,7;0;121;71;C;211;121211;874972,74;6596607,42;0;I;2022;1;Permanent horaire;23242;36,389
01/01/2024;A0039;665;121;71;C;211;121211;874972,74;6596607,42;0;121;71;C;876;121876;874535,52;6596118,28;0;I;2022;1;Permanent horaire;23242;36,389
01/01/2024;A0039;23395;121;71;C;876;121876;874535,52;6596118,28;0;145;1;C;271;145271;874148,92;6574730,62;0;I;2022;1;Permanent horaire;23798;35,939
01/01/2024;A0040;1651;0;74;C;0;0;987518,56;6541215,75;0;1;74;C;651;1651;985925,47;6541485,24;0;I;2021;1;Permanent horaire;15468;14,808
01/01/2024;A0040;7800;1;74;C;651;1651;985925,47;6541485,24;0;9;74;C;451;9451;981009,68;6546849,95;0;I;2021;1;Permanent horaire;19474;12,236
01/01/2024;A0040;10510;9;74;C;451;9451;981009,68;6546849,95;0;19;74;C;961;19961;977697,43;6556104,29;0;I;2021;1;Permanent horaire;22536;10,065
01/01/2024;A0040;4135;19;74;C;961;19961;977697,43;6556104,29;0;24;74;C;96;24096;974260,29;6558242,7;0;I;2021;1;Permanent horaire;21029;10,681
01/01/2024;A0040;9325;24;74;C;96;24096;974260,29;6558242,7;0;33;74;C;421;33421;965153,13;6558042,01;0;I;2021;1;Permanent horaire;30339;8,422
01/01/2024;A0040;4055;33;74;C;421;33421;965153,13;6558042,01;0;37;74;C;476;37476;961446,61;6558104,18;0;I;2021;1;Permanent horaire;34297;7,94
01/01/2024;A0040;6869;37;74;C;476;37476;961446,61;6558104,18;0;44;74;C;345;44345;957090,44;6563338,98;0;I;2021;1;Permanent horaire;38108;7,486
01/01/2024;A0040;2504;44;74;C;345;44345;957090,44;6563338,98;0;46;74;C;849;46849;955938,61;6565531,02;0;I;2021;1;Permanent horaire;43609;6,972
01/01/2024;A0040;8449;46;74;C;849;46849;955938,61;6565531,02;0;55;74;C;298;55298;948925,35;6569765,89;0;I;2021;1;Permanent horaire;39828;6,41
01/01/2024;A0040;10474;55;74;C;298;55298;948925,35;6569765,89;0;65;74;C;772;65772;940893,66;6564489,96;0;I;2021;1;Permanent horaire;50938;6,006
01/01/2024;A0040;1578;65;74;C;772;65772;940893,66;6564489,96;0;67;74;C;350;67350;939379,08;6564025,04;0;I;2021;1;Permanent horaire;50694;6,003
01/01/2024;A0040;22039;68;74;C;389;68389;938390,25;6563718,8;0;90;74;C;428;90428;921523,04;6555929,56;0;I;2021;1;Permanent horaire;25583;12,245
01/01/2024;A0040;5972;90;74;C;428;90428;921523,04;6555929,56;0;96;74;C;400;96400;917760,85;6559881,33;0;I;2021;1;Permanent horaire;25238;13,333
01/01/2024;A0040;2693;96;74;C;400;96400;917760,85;6559881,33;0;99;1;C;93;99093;915971,19;6561467,18;0;I;2021;1;Permanent horaire;25238;13,333
01/01/2024;A0040;3750;99;1;C;93;99093;915971,19;6561467,18;0;102;1;C;843;102843;915318,51;6565082,72;0;I;2021;1;Permanent horaire;28137;12,264
01/01/2024;A0040;5;102;1;C;843;102843;915318,51;6565082,72;0;102;1;C;848;102848;915315,38;6565086,75;0;I;2022;1;Permanent horaire;29285;11,113
01/01/2024;A0040;13000;102;1;C;848;102848;915315,38;6565086,75;0;115;1;C;848;115848;904301,36;6565201,81;0;I;2022;1;Permanent horaire;29285;11,113
01/01/2024;A0040;9194;115;1;C;848;115848;904301,36;6565201,81;0;125;1;C;42;125042;896486,53;6562325,03;0;I;2022;1;Permanent horaire;29894;11,222
01/01/2024;A0040;1063;125;1;C;42;125042;896486,53;6562325,03;0;126;1;C;105;126105;895621,42;6562885,34;0;I;2022;1;Permanent horaire;32006;11
01/01/2024;A0040;19665;126;1;C;105;126105;895621,42;6562885,34;0;145;1;C;770;145770;879686,04;6554818,98;0;I;2022;1;Permanent horaire;35384;10,741
01/01/2024;A0040;10789;145;1;C;770;145770;879686,04;6554818,98;0;156;1;C;559;156559;876866,56;6563335,41;0;I;2022;1;Permanent horaire;42789;24,707
01/01/2024;A0040;10401;156;1;C;559;156559;876866,56;6563335,41;0;166;1;C;960;166960;875609,04;6573135,35;0;I;2022;1;Permanent horaire;37920;27,759
01/01/2024;A0040;2818;166;1;C;960;166960;875609,04;6573135,35;0;169;1;C;778;169778;873611,05;6575162,32;0;I;2022;1;Permanent horaire;35724;27,922
01/01/2024;A0040;7211;169;1;C;778;169778;873611,05;6575162,32;0;176;1;C;989;176989;866617,69;6575821,97;0;I;2022;1;Permanent horaire;15493;16,48
01/01/2024;A0040;11611;176;1;C;989;176989;866617,69;6575821,97;0;188;1;C;600;188600;855222,48;6576684,07;0;I;2022;1;Permanent horaire;16787;14,698
01/01/2024;A0040;9200;188;1;C;600;188600;855222,48;6576684,07;0;197;1;C;800;197800;846506,33;6579304,13;0;I;2022;1;Permanent horaire;15838;14,739
01/01/2024;A0040;830;197;1;C;800;197800;846506,33;6579304,13;0;198;1;C;630;198630;846010,59;6579960,82;0;I;2022;1;Permanent horaire;9554;13,624
01/01/2024;A0040;3263;198;1;C;630;198630;846010,59;6579960,82;0;201;1;C;893;201893;844532,6;6582865,22;0;I;2022;1;Permanent horaire;13506;14,523
01/01/2024;A0040;2267;201;1;C;893;201893;844532,6;6582865,22;0;204;1;C;160;204160;842498,78;6583744,38;0;I;2022;1;Permanent horaire;18238;10,095
01/01/2024;A0040;440;204;1;C;160;204160;842498,78;6583744,38;0;204;1;C;600;204600;842066,4;6583842,49;0;I;2022;1;Permanent horaire;18238;10,095
01/01/2024;A0040;2730;204;1;C;600;204600;842066,4;6583842,49;0;207;71;C;330;207330;840609,04;6585641,78;0;I;2022;1;Permanent horaire;7804;15,948
01/01/2024;A0041;1450;0;38;C;500;500;917071,51;6459624,21;0;1;38;C;950;1950;918471,23;6459966,5;0;I;2024;1;Permanent horaire;46082;1,74
01/01/2024;A0041;780;1;38;C;950;1950;918471,23;6459966,5;0;2;38;C;730;2730;919216;6460194,17;0;I;2024;1;Permanent horaire;81491;1,736
01/01/2024;A0041;3010;2;38;C;730;2730;919216;6460194,17;0;5;38;C;740;5740;921422,83;6462112,4;0;I;2024;1;Permanent horaire;83490;3,409
01/01/2024;A0041;2820;5;38;C;740;5740;921422,83;6462112,4;0;8;38;C;560;8560;923364,85;6464105,34;0;I;2024;1;Permanent horaire;69348;5,609
01/01/2024;A0041;3540;8;38;C;560;8560;923364,85;6464105,34;0;12;38;C;100;12100;926204,93;6466138,92;0;I;2024;1;Permanent horaire;60415;4,84
01/01/2024;A0041;1480;12;38;C;100;12100;926204,93;6466138,92;0;13;38;C;580;13580;927092,44;6467305,09;0;I;2024;1;Permanent horaire;53929;3,506
01/01/2024;A0041;10175;13;38;C;580;13580;927092,44;6467305,09;0;23;38;C;755;23755;932203;6476002,08;0;I;2024;1;Permanent horaire;30277;6,411
01/01/2024;A0041;9445;23;38;C;755;23755;932203;6476002,08;0;33;38;C;200;33200;934396,2;6485027,72;0;I;2024;1;Permanent horaire;26483;6,283
01/01/2024;A0041;3950;33;38;C;200;33200;934396,2;6485027,72;0;37;38;C;150;37150;935093;6488854,08;0;I;2024;1;Permanent horaire;27521;7,652
01/01/2024;A0041;2849;37;38;C;150;37150;935093;6488854,08;0;39;73;C;999;39999;936031,76;6491531,94;0;I;2024;1;Permanent horaire;27521;7,652
01/01/2024;A0041;6965;39;73;C;1000;40000;924545,23;6504525,61;0;95;73;C;465;46965;927828,78;6510301,6;0;I;2024;1;Permanent horaire;48058;7,198
01/01/2024;A0041;7045;95;73;C;465;46965;927828,78;6510301,6;0;102;73;C;510;54010;927405,91;6517129,26;0;I;2024;1;Permanent horaire;46997;7
01/01/2024;A0041;10240;102;73;C;510;54010;927405,91;6517129,26;0;112;73;C;750;64250;930868;6526235,19;0;I;2024;1;Permanent horaire;45530;6,383
01/01/2024;A0041;3250;112;73;C;750;64250;930868;6526235,19;0;115;74;C;1000;67500;933103,7;6528451,18;0;I;2024;1;Permanent horaire;45530;6,383
01/01/2024;A0041;5950;116;74;C;0;67500;933103,7;6528451,18;0;121;74;C;950;73450;937165,24;6532264,53;0;I;2024;1;Permanent horaire;50335;6,093
01/01/2024;A0041;6470;121;74;C;950;73450;937165,24;6532264,53;0;128;74;C;420;79920;939501;6538052,65;0;I;2024;1;Permanent horaire;51057;6,078
01/01/2024;A0041;5170;128;74;C;420;79920;939501;6538052,65;0;133;74;C;590;85090;941168,64;6542777,64;0;I;2024;1;Permanent horaire;45558;6,109
01/01/2024;A0041;5910;133;74;C;590;85090;941168,64;6542777,64;0;139;74;C;500;91000;942081;6547806,18;0;I;2024;1;Permanent horaire;55195;5,028
01/01/2024;A0041;8050;140;74;C;90;91590;941969;6548432,68;0;148;74;C;140;99640;938190,31;6554532,1;0;I;2024;1;Permanent horaire;29423;2,974
01/01/2024;A0041;10160;148;74;C;140;99640;938190,31;6554532,1;0;158;74;C;300;109800;939307,58;6563995,45;0;I;2024;1;Permanent horaire;32923;2,819
01/01/2024;A0041;1054;158;74;C;679;110179;939284,05;6564364,36;0;160;74;C;29;111233;938888,18;6565442,57;0;I;2021;1;Permanent horaire;18504;1
01/01/2024;A0042;680;4;69;N;330;4339;849723,28;6524858,89;0;5;1;C;10;5019;850292,48;6525231,75;0;I;2022;1;Permanent horaire;56543;14,64
01/01/2024;A0042;4060;5;1;C;10;5019;850292,48;6525231,75;0;9;1;C;70;9079;854206,73;6526222,62;0;I;2022;1;Permanent horaire;61816;9,752
01/01/2024;A0042;3564;9;1;C;70;9079;854206,73;6526222,62;0;12;1;C;634;12643;857366,42;6527851,08;0;I;2022;1;Permanent horaire;47277;13,471
01/01/2024;A0042;1566;12;1;C;634;12643;857366,42;6527851,08;0;14;1;C;200;14209;858702,02;6528625,66;0;I;2022;1;Permanent horaire;64367;16,463
01/01/2024;A0042;4310;14;1;C;200;14209;858702,02;6528625,66;0;18;1;C;510;18519;862654,98;6530285,72;0;I;2022;1;Permanent horaire;57709;17,601
01/01/2024;A0042;6570;18;1;C;510;18519;862654,98;6530285,72;0;25;1;C;80;25089;868904,61;6531508,02;0;I;2022;1;Permanent horaire;54647;18,258
01/01/2024;A0042;17460;25;1;C;80;25089;868904,61;6531508,02;0;42;1;C;540;42549;878937,61;6544945,91;0;I;2022;1;Permanent horaire;41262;21,447
01/01/2024;A0042;7362;42;1;C;540;42549;878937,61;6544945,91;0;49;1;C;902;49911;879766,08;6552169,94;0;I;2022;1;Permanent horaire;41555;21,954
01/01/2024;A0042;2698;49;1;C;902;49911;879766,08;6552169,94;0;52;1;C;600;52609;879687,29;6554742,98;0;I;2022;1;Permanent horaire;42299;21,637
01/01/2024;A0043;639;3;69;N;486;2436;849688,52;6515721,66;0;4;69;C;125;3075;850249,29;6515438,37;0;I;2024;1;Permanent horaire;116298;2,918
01/01/2024;A0043;3375;4;69;C;125;3075;850249,29;6515438,37;0;7;69;C;500;6450;852925,84;6513410,59;0;I;2024;1;Permanent horaire;105310;3,756
01/01/2024;A0043;7390;7;69;C;500;6450;852925,84;6513410,59;0;14;69;C;890;13840;859374,11;6509910,76;0;I;2024;1;Permanent horaire;85020;8,84
01/01/2024;A0043;1060;14;69;C;890;13840;859374,11;6509910,76;0;15;69;C;950;14900;860329,16;6509390,12;0;I;2024;1;Permanent horaire;88957;10,771
01/01/2024;A0043;3335;15;69;C;950;14900;860329,16;6509390,12;0;19;38;C;285;18235;863400,01;6508201,07;0;I;2024;1;Permanent horaire;88957;10,771
01/01/2024;A0043;1255;19;38;C;285;18235;863400,01;6508201,07;0;20;38;C;540;19490;864653,55;6507806,41;0;I;2024;1;Permanent horaire;77124;9,087
01/01/2024;A0043;4560;20;38;C;540;19490;864653,55;6507806,41;0;25;38;C;100;24050;868577,47;6505772,26;0;I;2024;1;Permanent horaire;84335;10,078
01/01/2024;A0043;6245;25;38;C;100;24050;868577,47;6505772,26;0;31;38;C;345;30295;874237,05;6503345,24;0;I;2024;1;Permanent horaire;79494;10,797
01/01/2024;A0043;6205;31;38;C;345;30295;874237,05;6503345,24;0;37;38;C;550;36500;879566,52;6500758,73;0;I;2024;1;Permanent horaire;73651;11,287
01/01/2024;A0043;4200;37;38;C;550;36500;879566,52;6500758,73;0;41;38;C;750;40700;883035,41;6499014,58;0;I;2024;1;Permanent horaire;72079;11,565
01/01/2024;A0043;6165;41;38;C;750;40700;883035,41;6499014,58;0;47;38;C;915;46865;889115,45;6498599,6;0;I;2024;1;Permanent horaire;54465;11,965
01/01/2024;A0043;3117;47;38;C;915;46865;889115,45;6498599,6;0;51;38;C;32;49982;892169,74;6498357,86;0;I;2024;1;Permanent horaire;50871;12,431
01/01/2024;A0043;11348;51;38;C;32;49982;892169,74;6498357,86;0;62;38;C;380;61330;903135,85;6500469,68;0;I;2024;1;Permanent horaire;45970;13,106
01/01/2024;A0043;3870;62;38;C;380;61330;903135,85;6500469,68;0;66;38;C;250;65200;906740,54;6500527,98;0;I;2024;1;Permanent horaire;46678;13,387
01/01/2024;A0043;650;66;38;C;250;65200;906740,54;6500527,98;0;66;38;C;900;65850;907385,45;6500463,72;0;I;2024;1;Permanent horaire;46678;13,387
01/01/2024;A0043;12755;66;38;C;900;65850;907385,45;6500463,72;0;79;73;C;655;78605;918168,03;6501577,12;0;I;2024;1;Permanent horaire;48569;13,025
01/01/2024;A0043;8845;79;73;C;655;78605;918168,03;6501577,12;0;88;73;C;500;87450;924671,6;6504577,07;0;I;2024;1;Permanent horaire;57384;11,519
01/01/2024;A0043;700;88;73;C;500;87450;924671,6;6504577,07;0;89;73;C;200;88150;925225,16;6504414,35;0;I;2024;1;Permanent horaire;60621;10,952
01/01/2024;A0043;2550;89;73;C;200;88150;930277,57;6499463,53;0;99;73;C;50;90700;931561,41;6497400,06;0;I;2024;1;Permanent horaire;74705;7,366
01/01/2024;A0043;4620;99;73;C;50;90700;931561,41;6497400,06;0;103;73;C;670;95320;934884,74;6494495;0;I;2024;1;Permanent horaire;56065;10,998
01/01/2024;A0043;2330;103;73;C;670;95320;934884,74;6494495;0;106;73;C;0;97650;936051,35;6492536,13;0;I;2024;1;Permanent horaire;47594;11,55
01/01/2024;A0043;3760;106;73;C;0;97650;936051,35;6492536,13;0;109;73;C;760;101410;938551,44;6492796,21;0;I;2024;1;Permanent horaire;37480;13,207
01/01/2024;A0043;10710;109;73;C;760;101410;938551,44;6492796,21;0;120;73;C;470;112120;946651,63;6499406,62;0;I;2024;1;Permanent horaire;34630;13,35
01/01/2024;A0043;4530;120;73;C;470;112120;946651,63;6499406,62;0;125;73;C;0;116650;950731,3;6501265,61;0;I;2024;1;Permanent horaire;32050;13,763
01/01/2024;A0043;2455;125;73;C;0;116650;950731,3;6501265,61;0;127;73;C;455;119105;952894,78;6500502,21;0;I;2024;1;Permanent horaire;15545;23,738
01/01/2024;A0043;13316;128;73;C;0;119650;953398,44;6500285,14;0;141;73;C;316;132966;956825,71;6491273,87;0;I;2022;1;Permanent horaire;12321;12724
01/01/2024;A0043;15729;141;73;C;316;132966;956825,71;6491273,87;0;157;73;C;45;148695;958841,25;6476964,71;0;I;2022;1;Permanent horaire;11707;12173
01/01/2024;A0043;7036;157;73;C;45;148695;958841,25;6476964,71;0;164;73;C;81;155731;962992,92;6471707,03;0;I;2022;1;Permanent horaire;10999;11178
01/01/2024;A0043;6408;164;73;C;81;155731;962992,92;6471707,03;0;170;73;C;489;162139;966565,63;6467116,65;0;I;2022;1;Permanent horaire;8051;7504
01/01/2024;A0043;6654;170;73;C;489;162139;966565,63;6467116,65;0;177;73;C;143;168793;971634,32;6463608,81;0;I;2022;1;Permanent horaire;8576;7954
01/01/2024;A0043;17769;177;73;C;143;168793;971634,32;6463608,81;0;194;73;C;912;186562;988420,13;6461786,95;0;I;2022;1;Permanent horaire;7367;6285
01/01/2024;A0046;1084;0;69;C;0;0;833468,11;6539266,55;0;1;69;C;84;1084;834269,29;6538479,29;0;I;2022;1;Permanent horaire;45141;37,785
01/01/2024;A0046;933;1;69;C;84;1084;834269,29;6538479,29;0;2;69;C;17;2017;835087,87;6538050,21;0;I;2022;1;Permanent horaire;45141;37,785
01/01/2024;A0046;1009;2;69;C;17;2017;835087,87;6538050,21;0;3;69;C;26;3026;836072;6537824,91;0;I;2022;1;Permanent horaire;45141;37,785
01/01/2024;A0046;4039;3;69;C;26;3026;836072;6537824,91;0;7;69;C;65;7065;839341,35;6535834,49;0;I;2022;1;Permanent horaire;56199;33,729
01/01/2024;A0046;1944;7;69;C;65;7065;839341,35;6535834,49;0;9;1;C;9;9009;841112,5;6535240,92;0;I;2022;1;Permanent horaire;56199;33,729
01/01/2024;A0046;11;9;1;C;9;9009;841112,5;6535240,92;0;9;1;C;20;9020;841120,48;6535242,4;0;I;2022;1;Permanent horaire;60528;37,149
01/01/2024;A0046;2630;9;1;C;20;9020;841120,48;6535242,4;0;11;69;C;650;11650;843564,44;6536158,85;0;I;2022;1;Permanent horaire;60528;37,149
01/01/2024;A0046;1030;11;69;C;650;11650;843564,44;6536158,85;0;12;1;C;680;12680;844466,64;6535631,26;0;I;2022;1;Permanent horaire;60528;37,149
01/01/2024;A0046;698;12;1;C;680;12680;844466,64;6535631,26;0;13;69;C;378;13378;845144,37;6535355,16;0;I;2022;1;Permanent horaire;60528;37,149
01/01/2024;A0046;2662;13;69;C;378;13378;845144,37;6535355,16;0;16;1;C;40;16040;846860,01;6533658,68;0;I;2022;1;Permanent horaire;60528;37,149
01/01/2024;A0046;1170;16;1;C;40;16040;846860,01;6533658,68;0;17;1;C;210;17210;847461,42;6532657,52;0;I;2022;1;Permanent horaire;62621;32,375
01/01/2024;A0046;847;17;1;C;210;17210;847461,42;6532657,52;0;18;69;C;57;18057;847724,73;6531875,46;0;I;2022;1;Permanent horaire;62621;32,375
01/01/2024;A0046;433;18;69;C;57;18057;847724,73;6531875,46;0;18;69;C;490;18490;847795,92;6531496,38;0;I;2022;1;Permanent horaire;38240;33,272
01/01/2024;A0046;1321;18;69;C;490;18490;847795,92;6531496,38;0;19;1;C;811;19811;848120,44;6530173,54;0;I;2022;1;Permanent horaire;38240;33,272
01/01/2024;A0046;144;19;1;C;811;19811;848120,44;6530173,54;0;19;1;C;955;19955;848144,13;6530032,72;0;I;2022;1;Permanent horaire;45809;37,302
01/01/2024;A0046;3487;19;1;C;955;19955;848144,13;6530032,72;0;23;69;C;442;23442;848908,76;6526667,09;0;I;2022;1;Permanent horaire;45809;37,302
01/01/2024;A0046;2294;23;69;C;442;23442;848908,76;6526667,09;0;25;69;C;736;25736;849469,34;6524688,27;0;I;2022;1;Permanent horaire;52553;29,872
01/01/2024;A0046;1240;41;69;C;0;25866;852958,31;6513277,24;0;42;69;C;240;27106;853105;6512157,2;0;I;2024;1;Permanent horaire;109944;16,105
01/01/2024;A0046;1220;42;69;C;240;27106;853105;6512157,2;0;43;69;C;460;28326;852675,93;6511066,53;0;I;2024;1;Permanent horaire;92702;18,195
01/01/2024;A0046;2630;43;69;C;460;28326;852675,93;6511066,53;0;46;69;C;90;30956;850576,81;6509730,24;0;I;2024;1;Permanent horaire;89320;19,525
01/01/2024;A0046;1352;46;69;C;90;30956;850576,81;6509730,24;0;47;69;C;442;32308;849736,94;6508780,04;0;I;2024;1;Permanent horaire;87883;19,737
01/01/2024;A0046;2357;47;69;C;442;32308;849736,94;6508780,04;0;49;69;C;799;34665;848764,55;6506800,81;0;I;2024;1;Permanent horaire;66851;22,031
01/01/2024;A0046;7783;49;69;C;799;34665;848764,55;6506800,81;0;57;69;C;582;42448;844360,55;6501422,15;0;I;2024;1;Permanent horaire;58789;22,762
